공고번호,지역,회사명,공고제목,기술스택/분야,마감일
53689095,대구,(주)메타엠,인프라운영팀 IT 헬프데스크 담당 사원(주임/대리) 채용,"기술지원, 유지보수, 인프라, H/W, S/W 외                    등록일 26/04/21",~ 05/21(목)
53686081,대구,브랜딩샵,UI/UX 웹디자이너 및 개발자 채용 공고,"백엔드/서버개발, 앱개발, 웹개발, 웹마스터, 퍼블리셔 외                    등록일 26/04/21",~ 05/21(목)
53684440,대구,영라인(주),정보통신공사[CCTV/주차관제/방범설비 등] 영업직 모집,"정보통신, 통신공사, 통신설비 등록일 26/04/21",~ 05/21(목)
53684306,대구,(주)노벨오토모티브코리아,"[자동차부품 제조업] IT, 정보보안 담당자 채용","기술지원, 데이터엔지니어, 유지보수, 정보보안, 네트워크 외                    등록일 26/04/21",채용시
53683293,대구,(주)드림아이디어소프트,"[대구] 게임 기획자 구인[온라인 게임, 모바일 게임, MMORPG]","GM(게임운영), 게임기획, 게임기획·마케팅, 게임운영, RPG 외                    등록일 26/04/21",~ 05/21(목)
53682671,대구,(주)장보고식자재마트,[채용] 웹 프로그래머 (Java/Spring) 모집,"백엔드/서버개발, 웹개발, 유지보수, 할인점, 쇼핑몰 수정일 26/04/21",~ 05/29(금)
53620631,대구,오투오마켓,웹디자이너 정규직 모집,"CSS, 쇼핑몰, 오픈마켓, 그래픽디자인, 시각디자인 외                    수정일 26/04/21",~ 06/13(토)
53676257,대구,(주)아와소프트,[아와소프트 대구지사] 웹서비스 개발 PM 모집,"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, SI개발 외                    등록일 26/04/20",내일마감
53672634,대구,(주)올소테크,(주)올소테크 전산팀 관리자 채용,"유지보수, 보안관제, 기타제조업 등록일 26/04/20",내일마감
53671588,대구,(주)한사클라우드,국정자원 대구센터 민관협력 클라우드 서비스망 분리구축사업,"정보보안, CISO, SE(시스템엔지니어), 네트워크, 방화벽 외                    등록일 26/04/20",내일마감
53670892,대구,(주)드림아이디어소프트,[대구] RPG 게임 고객센터 및 커뮤니티 고객 관리,"QA/테스터, SI·시스템통합, ERP, 솔루션업체, 소프트웨어개발 외                    등록일 26/04/20",채용시
53668610,대구,제일기술(주),[경력] JAVA/JSP 개발자 모집,"웹개발, Java, JSP, 솔루션업체, 소프트웨어개발 등록일 26/04/20",내일마감
53665590,대구,(주)유엔디,로봇스타트업 생성형 AI & AX SW 개발자 구인 (대구),"AI(인공지능), AIX, 로봇설계, AI(인공지능), 산업디자인 외                    수정일 26/04/18",~ 06/17(수)
53661286,대구,(주)제일정보통신기술단,"(주)제일정보통신기술단 정보통신 성능점검, 유지관리자 모집","유지보수, 통신 등록일 26/04/17",~ 06/16(화)
53588541,대구,(주)씨에스텍,[연구소] 전자 설계 연구개발 경력직 채용,"딥러닝, 머신러닝, 빅데이터, 알고리즘, 정보통신 외                    수정일 26/04/17",상시채용
53642747,대구,한국미곡거래소(주),한국미곡거래소(주) AI자동화설계 및 서비스개발 담당,"딥러닝, 데이터분석, 사업개발, 시장조사, 기획 외                    수정일 26/04/17",채용시
53657799,대구,네트로(주),경북 및 대구지역 CCTV 유지보수 정규직 및 계약직 모집합니다.,"정보보안, 정보통신, SI·시스템통합 등록일 26/04/17",내일마감
53657760,대구,(주)네트로,기업연구소 개발자 정규직 및 계약직 모집합니다.,"게임개발, 데이터분석가, 백엔드/서버개발, 웹개발, 퍼블리셔 외                    등록일 26/04/17",내일마감
53657751,대구,(주)네트로,경북 및 대구지역 CCTV 유지보수 정규직 및 계약직 모집합니다.,"기술지원, 정보보안, 정보통신, SI·시스템통합, 솔루션업체 외                    등록일 26/04/17",내일마감
53421146,대구,에이아이진흥원주식회사,에이아이진흥원 AI자동화설계 및 시스템개발자 채용 모집,"데이터시각화, 반응형웹, 알고리즘, 챗봇, API 외                    수정일 26/04/17",채용시
53655160,대구,농업회사법인(주)민속친한우,"홈페이지(쇼핑몰), erp(축산물가공) 개발자 구인","데이터분석가, 백엔드/서버개발, 앱개발, 유지보수, 프론트엔드 외                    등록일 26/04/17",~ 06/16(화)
53644724,대구,(주)범일정보,(주)범일정보 IT 수행전문가 모집공고(00명),"보안컨설팅, 정보보안, DBA, IT컨설팅, ICT컨설팅 외                    수정일 26/04/16",~ 06/15(월)
53640577,대구,(주)팔랑크스시스템즈,[학원의신] 백엔드 개발자 (Spring/Java),"백엔드/서버개발, 컨텐츠제공 수정일 26/04/15",~ 06/14(일)
53632271,대구,(주)젠티크엑스,[펫 AI 스타트업] 모바일 APP 개발자 채용,"백엔드/서버개발, 앱개발, 웹개발, AI(인공지능), AI(인공지능) 외                    등록일 26/04/15",~ 06/14(일)
53632217,대구,(주)젠티크엑스,[펫 AI 스타트업] AI 비전인식 개발 팀장 채용,"백엔드/서버개발, 앱개발, 웹개발, AI(인공지능), AI(인공지능) 외                    등록일 26/04/15",~ 06/14(일)
53470236,대구,오성전장(주),자동차 부품업체  전산팀 경력자 채용(제조업체 경력자),"네트워크, C#, C++, 자동차부품 수정일 26/04/14",채용시
53594421,대구,주식회사 잇츠센서,"신입/경력 Vision 알고리즘 및 SW, HW개발자 채용 공고","알고리즘, C++, 로봇엔지니어, 알고리즘개발, 정밀광학 등록일 26/04/10",~ 06/09(화)
53590297,대구,(주)에이엘테크,AI 기반 안전관리 시스템 - 연구소 SW 개발자 채용,"머신러닝, 신경망, 임베디드, 컴퓨터비전, IoT 외                    수정일 26/04/10",채용시
53587872,대구,태창철강(주),[TC태창] AI 서비스 시스템 개발,"기술지원, IT컨설팅, 네트워크, 인프라, ERP 외                    등록일 26/04/10",상시채용
53568487,대구,이랑디자인,[경력] 대구경북 재택근무 프리랜서 웹디자이너 채용,"퍼블리셔, 프론트엔드, 광고디자인, 로고디자인, 배너디자인 외                    등록일 26/04/08",~ 06/07(일)
53554280,대구,(주)퓨처드라이브,[산학연계] Physical AI 선행연구 개발분야 통합공고,"AI(인공지능), 로봇엔지니어, 연구원, R&D, 자율주행 외                    수정일 26/04/07",~ 06/06(토)
53489753,대구,(주)투버미디어,PHP 웹프로그래머 채용공고(신입 또는 경력),"백엔드/서버개발, 웹개발, 유지보수, 프론트엔드, 개발PM 외                    수정일 26/04/02",~ 05/30(토)
53500403,대구,(주)파솔,"AI, 지능형 소프트웨어 개발 채용(경력무관) - 대구","S/W, AI(인공지능), 소프트웨어개발 등록일 26/04/01",~ 05/31(일)
53451712,대구,(주)사람인에이치에스,[중견기업/자동차부품/대구/기숙사] IT 리더 채용,"기술지원, 데이터분석가, 데이터엔지니어, 백엔드/서버개발, 유지보수 외                    수정일 26/03/26",채용시
53449531,대구,(주)로그인,CCTV 회사에서 함께 할 기술팀 직원 모집,"유지보수, 통신공사, 네트웍구축, 통신 등록일 26/03/26",~ 05/25(월)
53422245,대구,더블유 아이티,"CCTV, 무인/보안시스템 설치 및 유지보수 엔지니어 채용(팀장급)","기술지원, 네트워크, 케이블설치, 통신공사, CCTV공사 외                    등록일 26/03/24",~ 05/23(토)
53409097,대구,(주)코네트,"통신공사&네트워크&CCTV공사 외 정규직 모집합니다(경력, 신입)","네트워크, 정보통신, 통신공사, CCTV공사, 하드웨어 외                    수정일 26/03/23",상시채용
53787958,대구,아이디어스투실리콘(주),반도체 IP 및 SoC Design 정부과제 및 신사업/특허 개발 전문가 채용,"네트워크, VoIP, 기술사업화, 특허관리, 특허분석 외                    수정일 26/05/08",~ 07/04(토)
53570021,대구,아이디어스투실리콘(주),반도체설계 마케팅/사업개발팀 담당 / 분당R&D,"네트워크, VoIP, 기술사업화, 급여(Payroll), 복리후생 외                    수정일 26/05/12",~ 06/06(토)
53834021,대구,(주)모아이스,AI Research Engineer (5년 이상),AI(인공지능) 수정일 26/05/08,~ 06/06(토)
53921709,대구,(주)퍼스트인,[폭싹 벌었수다/LG이노텍 공식지정업체/기숙사/3조2교대]설비OP,"임베디드, 기계조작원, 단순생산직, 생산관리, 설비OP 외                    수정일 26/05/19",~ 05/25(월)
53852374,대구,경산상공회의소,경산상공회의소 회원사 채용관,"펌웨어, MCU, 기술영업, 영업관리, 영업직 외                    수정일 26/05/11",~ 05/21(목)
53885830,대구,(주)세운아이엔티,자동차부품 품질보증/기술영업 채용(신입환영),"ERP, ERP, 영업관리, 영업지원, 영업직 외                    수정일 26/05/19",~ 06/12(금)
53698669,대구,(주)우리기술,"연구소, 계측기기 제조 A/S, 시스템 사업부 채용","임베디드, 정보통신, 펌웨어, 어셈블리, 문서작성 외                    수정일 26/04/23",~ 05/21(목)
53829691,대구,(주)인터엑스,"[대구] C#, .NET 개발자","앱개발, 웹개발, SI개발, 머신러닝, AI(인공지능) 외                    수정일 26/05/08",~ 06/06(토)
53751234,대구,(주)플라잎,Robot Application Engineer (울산지사),"머신러닝, AI(인공지능), C++, C언어, Linux 외                    수정일 26/04/28",~ 05/27(수)
53710324,대구,채비(주),기구설계(국내 개발팀),"H/W, 전기설비 수정일 26/04/23",~ 05/22(금)
53645685,대구,㈜넷코아테크,"정보보안/모니터링 엔지니어, 기술영업 모집 (대구/서울)","정보보안, 빅데이터, 클라우드, 기술영업, 영업지원 외                    수정일 26/04/20",상시채용
53898934,대구,(주)상도아이씨티,CCTV 보안 유지보수 배우며 시작할 엔지니어 인재를 모집합니다.,"기술지원, 유지보수, 솔루션, 인프라, 트러블슈팅 외                    수정일 26/05/18",~ 06/14(일)
53909151,대구,(주)다올플러스,[웹개발] 웹 개발자 계약직 모집(신입/경력),"웹개발, S/W, Eclipse, Java, JSP 외                    등록일 26/05/16",~ 06/15(월)
53866160,대구,(주)대국지앤에스,"[웹디자인, 퍼블리셔] 시스템사업부  퍼블리셔(경력)  채용공고","퍼블리셔, 프론트엔드, CSS, 웹디자인, UI/UX디자인 외                    수정일 26/05/15",~ 07/11(토)
53872251,대구,주식회사캐프,캐프 와이퍼 전산담당(부) 채용,"유지보수, 정보보안, ERP, H/W, S/W 외                    수정일 26/05/13",~ 06/12(금)
53833993,대구,(주)미주아이티,웹 개발자 채용 공고,"기술지원, 웹개발, 소프트웨어개발 등록일 26/05/08",~ 06/07(일)
53702507,대구,주식회사지엘,정부지원 R&amp;D사업 기획 및 콘텐츠 개발 기술지원 인원 모집합니다.,"웹개발, SI·시스템통합 수정일 26/04/22",~ 05/21(목)
53810639,대구,크리티컬,웹 앱 개발 프론트엔드 신입/경력 모집,"웹개발, 소프트웨어개발 수정일 26/05/14",~ 05/22(금)
53882152,대구,유징테크주식회사,"[대구] 응용소프트웨어 설계 및 개발자(C계열,인공지능) 모집","C언어, 소프트웨어개발 수정일 26/05/13",채용시
53882041,대구,비케이에너지 주식회사,[개발지원팀] 비케이에너지 사무 보조 신입 채용 공학계열,"앱개발, 화공 수정일 26/05/13",~ 05/31(일)
53869349,대구,주식회사 일진,자동화 장비 제어 프로그램 개발자를 찾습니다.,"정보통신, 기계 수정일 26/05/12",~ 06/12(금)
53856339,대구,위킵센(wekeepsend),[위킵센] AI 기반 글로벌 수출 자동화 플랫폼 연구전담요원 채용 (R&amp;D),"웹개발, 제지 수정일 26/05/11",채용시
53836924,대구,주식회사 더원정보,기업부설연구소 시스템 소프트웨어 개발자(연구원) 모집,"정보통신, 전기설비 수정일 26/05/08",~ 05/22(금)
53549046,대구,주식회사 인포젠,"ERP, 경영정보시스템 개발자를 모십니다.(경력, PL급 또는 개발자)","솔루션, SI·시스템통합 수정일 26/04/29",채용시
53662164,대구,농업회사법인 한국미곡거래소 주식회사,농업회사법인 한국미곡거래소(주) AI자동화설계 및 서비스개발 담당,"웹개발, 판매 수정일 26/04/20",채용시
53650871,대구,주식회사디넷(Dnet),"웹 개발 및 파이썬, 라즈베리 파이 응용 개발 전문가를 모집합니다.","웹개발, 전자 수정일 26/04/17",채용시
53639536,대구,용호그린주식회사,영업사원 구합니다.,"기술지원, 폐기물처리 수정일 26/04/15",~ 05/31(일)
53596967,대구,(주)세광통신,통신공사 현장대리인 모집(신입),"정보통신, 전기설비 수정일 26/04/10",~ 05/31(일)
53452541,대구,주식회사 히든,안드로이드 &amp; 아이폰 앱 개발자를 모집합니다.,"앱개발, SI·시스템통합 수정일 26/03/26",채용시
53816365,광주,(재)광주테크노파크,(재)광주테크노파크 2026년 제1회 공개채용 공고,"AI(인공지능), 사무직, 서무, 문서작성, 사무행정 외                    수정일 26/05/15",~ 05/26(화)
53889276,광주,(주)광주은행,광주은행 단기[전문/일반] 계약직 모집,"기술지원, 데이터분석가, 웹개발, 네트워크, 빅데이터 외                    수정일 26/05/15",내일마감
53832139,광주,(주)블루에이치알,[워라벨/복지최고] 광주 LG 유플러스 고객CS 상담사 채용,"네트워크, 사무직, 문서작성, 사무보조, 전화응대 외                    수정일 26/05/19",내일마감
53930008,광주,(주)한손,한손 플랫폼 유지관리 및 개발 채용,"백엔드/서버개발, 앱개발, 웹개발, 유지보수, 소프트웨어개발 등록일 26/05/19",~ 06/18(목)
53929295,광주,(주)웨이브에이아이,AI 프로그램 개발 경력자,"S/W, 로봇엔지니어, R&D, 알고리즘개발, 자율주행 외                    등록일 26/05/19",~ 06/18(목)
53928928,광주,(주)트랜스코스모스코리아,[주3일/단기] LG전자 A/S접수 단순상담 - 8월 말까지 Mp1R,"기술지원, 사무직, 사무보조, 가전제품설치, 접수/예약 외                    등록일 26/05/19",진행예정
